EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorkedPrevious,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_encoded,AgeGroup
1418243,36,No,Travel_Rarely,Neurology,1,3,Other,3,Female,3,2,Therapist,2,Married,54894,0,No,15,3,1,1,10,2,3,9,7,0,5,0,36-45
1312456,29,No,Travel_Rarely,Maternity,23,2,Life Sciences,3,Male,4,1,Other,3,Married,28350,1,No,24,4,3,1,10,3,3,10,7,0,7,0,26-35
1294456,58,Yes,Travel_Rarely,Maternity,2,4,Life Sciences,4,Male,3,5,Administrative,2,Single,202083,7,Yes,12,3,4,0,40,2,3,31,15,13,8,1,56-65
1637745,35,No,Travel_Rarely,Maternity,1,4,Life Sciences,4,Female,4,1,Other,3,Single,26313,3,No,13,3,3,0,7,0,3,2,2,2,2,0,26-35
1307498,42,No,Travel_Rarely,Neurology,1,2,Life Sciences,4,Female,2,2,Therapist,4,Married,63651,9,Yes,13,3,4,1,8,4,3,4,3,0,2,1,36-45
1759857,28,No,Travel_Rarely,Maternity,2,4,Medical,3,Male,3,1,Other,3,Single,46011,6,No,17,3,4,0,5,3,2,2,2,2,1,0,26-35
1675215,36,No,Travel_Rarely,Neurology,13,3,Human Resources,3,Male,3,1,Other,2,Married,22502,4,No,13,3,2,1,8,2,3,5,2,0,4,0,36-45
1845955,32,No,Travel_Rarely,Neurology,4,3,Life Sciences,3,Female,2,2,Therapist,3,Married,64701,1,No,12,3,3,1,14,3,3,14,13,6,8,0,26-35
1178013,40,No,Travel_Frequently,Maternity,16,4,Medical,1,Male,2,2,Nurse,3,Single,53487,6,No,14,3,4,0,10,6,3,1,0,0,0,0,36-45
1266910,30,No,Travel_Rarely,Neurology,2,3,Medical,3,Female,2,2,Therapist,4,Single,72209,5,Yes,24,4,2,0,12,4,2,0,0,0,0,1,26-35
1643001,45,No,Travel_Rarely,Maternity,2,3,Life Sciences,2,Female,2,1,Other,3,Single,23877,1,No,14,3,4,0,1,3,3,1,0,0,0,0,36-45
1804767,42,No,Travel_Rarely,Maternity,29,3,Life Sciences,2,Male,3,2,Therapist,2,Married,46557,1,No,13,3,4,1,10,3,2,9,8,7,8,0,36-45
1686305,38,No,Travel_Frequently,Maternity,12,3,Life Sciences,1,Male,2,2,Nurse,1,Divorced,66024,2,No,15,3,3,1,13,3,2,4,3,1,2,0,36-45
1375250,34,No,Travel_Frequently,Maternity,16,4,Life Sciences,3,Female,2,1,Other,4,Single,26807,1,No,16,3,3,0,6,3,3,5,2,1,3,0,26-35
1744940,49,No,Travel_Rarely,Cardiology,11,3,Marketing,3,Female,3,3,Nurse,4,Married,80367,1,No,18,3,1,2,9,3,4,9,8,7,7,0,46-55
1545377,55,No,Travel_Rarely,Cardiology,2,1,Medical,3,Male,3,2,Nurse,4,Single,54180,4,No,16,3,3,0,12,3,2,9,7,7,3,0,46-55
1282527,43,No,Travel_Rarely,Maternity,14,2,Life Sciences,2,Male,3,4,Administrative,1,Married,180170,6,No,24,4,3,1,22,3,3,4,1,1,0,0,36-45
1266242,27,No,Travel_Rarely,Maternity,5,1,Technical Degree,3,Male,2,3,Administrative,4,Divorced,134484,1,Yes,16,3,2,1,9,3,3,9,8,0,8,1,26-35
1668361,35,No,Travel_Rarely,Neurology,7,3,Other,3,Male,3,3,Therapist,3,Single,107321,3,No,21,4,2,0,17,3,4,8,5,1,6,0,26-35
1574775,28,No,Travel_Rarely,Cardiology,2,4,Marketing,2,Female,3,2,Nurse,2,Married,50180,1,Yes,20,4,1,0,8,2,3,8,7,7,5,1,26-35
1822365,34,No,Travel_Rarely,Neurology,3,2,Human Resources,3,Male,3,1,Other,4,Married,39239,0,No,19,3,3,1,4,1,1,3,2,0,2,0,26-35
1082176,26,Yes,Travel_Frequently,Maternity,5,2,Medical,3,Female,2,1,Other,3,Married,24843,1,Yes,14,3,1,1,8,2,3,8,7,1,7,1,26-35
1415673,27,No,Non-Travel,Maternity,3,3,Medical,4,Male,3,1,Other,4,Married,17913,0,No,11,3,3,3,0,6,2,0,0,0,0,0,26-35
1455518,51,No,Travel_Rarely,Cardiology,26,4,Marketing,1,Female,3,4,Administrative,3,Married,171224,2,No,14,3,3,1,29,2,2,20,6,4,17,0,46-55
1117532,44,No,Travel_Rarely,Maternity,4,3,Medical,4,Male,3,2,Nurse,2,Single,62297,9,No,12,3,4,0,10,2,2,5,2,2,3,0,36-45
1450149,25,No,Travel_Rarely,Maternity,2,1,Medical,1,Male,4,1,Other,1,Single,35952,7,No,13,3,3,0,6,3,2,4,3,0,1,0,18-25
1826341,33,No,Travel_Rarely,Cardiology,1,3,Medical,1,Male,4,2,Nurse,1,Divorced,42389,1,No,22,4,1,1,9,5,3,9,8,0,8,0,26-35
1276016,35,No,Travel_Rarely,Maternity,27,1,Medical,3,Female,2,1,Other,1,Single,26870,1,No,11,3,4,0,6,3,2,6,5,1,1,0,26-35
1193450,36,No,Travel_Rarely,Cardiology,1,2,Life Sciences,2,Male,3,2,Nurse,4,Married,65111,1,Yes,14,3,4,1,18,1,2,18,14,4,11,1,36-45
1119237,32,No,Travel_Rarely,Cardiology,13,4,Life Sciences,2,Male,3,2,Nurse,4,Divorced,46232,2,No,11,3,3,1,8,3,2,5,2,0,3,0,26-35
1077496,30,No,Travel_Frequently,Maternity,5,4,Life Sciences,2,Male,2,1,Other,4,Divorced,39491,9,No,12,3,2,1,10,3,2,5,4,0,3,0,26-35
1689022,53,No,Travel_Rarely,Cardiology,7,2,Marketing,1,Female,2,3,Nurse,4,Married,114807,7,Yes,18,3,4,1,35,3,3,5,2,0,4,1,46-55
1580740,45,No,Travel_Rarely,Cardiology,9,3,Marketing,4,Male,3,3,Nurse,1,Divorced,112991,4,Yes,12,3,3,1,18,2,3,5,4,0,2,1,36-45
1214731,32,No,Travel_Rarely,Maternity,8,2,Medical,3,Female,4,2,Other,3,Married,54338,5,No,12,3,3,1,9,3,2,5,3,1,3,0,26-35
1501967,52,No,Travel_Frequently,Maternity,25,4,Medical,3,Female,2,4,Therapist,4,Married,145173,3,No,22,4,3,0,31,3,3,9,8,0,0,0,46-55
1659259,37,No,Travel_Rarely,Cardiology,16,4,Marketing,4,Male,2,2,Nurse,3,Divorced,66507,4,No,19,3,4,2,9,2,3,1,0,0,0,0,36-45
1851689,28,No,Travel_Rarely,Neurology,8,2,Medical,2,Male,2,1,Other,4,Divorced,51828,1,No,13,3,4,1,6,6,3,5,1,0,4,0,26-35
1578894,22,No,Travel_Rarely,Neurology,1,2,Life Sciences,4,Male,2,2,Therapist,4,Married,50138,6,No,22,4,1,2,4,2,1,2,2,2,2,0,18-25
1147768,44,No,Travel_Rarely,Maternity,8,4,Life Sciences,1,Male,4,1,Nurse,4,Married,29589,2,Yes,24,4,3,1,10,2,2,3,2,0,2,1,36-45
1341422,42,No,Travel_Frequently,Maternity,2,1,Medical,2,Male,3,1,Other,4,Single,26408,5,Yes,14,3,4,0,8,2,3,2,1,2,2,1,36-45
1524503,36,No,Travel_Rarely,Neurology,8,3,Life Sciences,1,Male,2,1,Other,1,Married,24591,0,No,21,4,3,0,6,3,3,5,4,0,3,0,36-45
1643524,25,No,Travel_Rarely,Cardiology,3,1,Other,3,Male,3,2,Nurse,1,Married,44037,1,Yes,18,3,4,0,5,3,3,5,3,0,3,1,18-25
1330630,35,No,Travel_Rarely,Maternity,9,3,Life Sciences,4,Female,2,3,Therapist,3,Married,112193,1,Yes,20,4,2,1,17,2,3,17,14,5,15,1,26-35
1050771,35,Yes,Travel_Frequently,Maternity,25,4,Life Sciences,4,Female,3,1,Other,2,Divorced,21231,1,Yes,19,3,1,1,10,3,2,10,2,7,8,1,26-35
1864456,32,No,Non-Travel,Maternity,1,3,Life Sciences,4,Male,3,1,Nurse,4,Divorced,24297,0,No,12,3,2,1,4,2,3,3,0,0,2,0,26-35
1252375,25,No,Travel_Rarely,Cardiology,4,1,Marketing,3,Male,2,2,Nurse,1,Married,44688,1,No,12,3,1,0,5,1,4,5,2,0,3,0,18-25
1127921,49,No,Travel_Rarely,Maternity,1,3,Technical Degree,3,Female,3,1,Other,1,Married,37590,2,No,16,3,2,1,7,2,3,4,2,0,2,0,46-55
1122784,24,No,Non-Travel,Maternity,4,1,Life Sciences,1,Male,2,1,Nurse,4,Married,33201,0,No,17,3,4,0,6,2,2,5,2,3,4,0,18-25
1767740,32,No,Travel_Frequently,Cardiology,5,2,Life Sciences,2,Male,3,2,Nurse,2,Married,68502,1,No,14,3,4,1,10,3,3,10,8,5,3,0,26-35
1740909,38,No,Travel_Rarely,Cardiology,9,3,Marketing,2,Male,2,1,Other,2,Married,30440,0,No,19,3,4,1,3,3,3,2,2,1,2,0,36-45
1395500,42,No,Travel_Rarely,Maternity,3,3,Life Sciences,3,Female,4,2,Nurse,4,Married,54926,2,Yes,13,3,2,1,17,1,2,5,3,1,3,1,36-45
1253827,31,No,Travel_Rarely,Maternity,11,4,Life Sciences,4,Male,3,1,Other,4,Married,24738,3,Yes,19,3,2,1,8,2,3,6,4,0,2,1,26-35
1329687,29,Yes,Travel_Rarely,Cardiology,1,3,Medical,2,Female,2,1,Other,3,Divorced,29400,6,Yes,19,3,3,3,5,3,3,3,2,0,2,1,26-35
1221211,53,No,Travel_Rarely,Cardiology,8,3,Marketing,1,Male,3,4,Nurse,4,Married,124278,5,No,14,3,3,1,28,3,3,2,0,2,2,0,46-55
1731227,35,No,Travel_Rarely,Maternity,25,3,Technical Degree,4,Male,2,3,Therapist,2,Married,114482,3,No,16,3,1,0,16,2,3,13,10,4,8,0,26-35
1716658,37,No,Travel_Frequently,Cardiology,21,2,Medical,3,Female,3,1,Other,4,Married,31217,5,No,15,3,2,1,10,3,3,5,4,0,0,0,36-45
1856275,53,No,Travel_Rarely,Maternity,23,4,Life Sciences,4,Female,3,4,Administrative,4,Single,149888,6,No,18,3,3,0,33,0,3,12,9,3,8,0,46-55
1780189,43,No,Travel_Frequently,Maternity,1,3,Life Sciences,4,Female,3,2,Nurse,4,Married,58401,4,No,13,3,2,1,12,2,2,5,2,2,2,0,36-45
1662886,47,No,Travel_Rarely,Cardiology,2,2,Marketing,3,Female,3,2,Nurse,4,Married,47639,0,Yes,22,4,1,1,8,2,3,7,6,7,7,1,46-55
1455944,37,No,Non-Travel,Cardiology,19,2,Medical,1,Male,3,3,Nurse,2,Single,80241,1,Yes,13,3,4,0,10,2,3,10,0,0,9,1,36-45
1597875,50,No,Non-Travel,Neurology,2,4,Life Sciences,1,Male,3,4,Other,1,Divorced,188202,1,No,11,3,4,1,31,3,3,31,6,14,7,0,46-55
1514580,39,No,Travel_Rarely,Neurology,2,3,Life Sciences,4,Female,2,2,Other,4,Married,54642,8,No,11,3,3,2,13,2,3,5,4,0,4,0,36-45
1457833,33,No,Travel_Rarely,Neurology,3,2,Human Resources,4,Male,3,1,Other,2,Divorced,23909,3,Yes,11,3,3,1,7,4,4,4,3,0,3,1,26-35
1406364,32,Yes,Travel_Rarely,Maternity,25,4,Life Sciences,1,Male,3,1,Nurse,4,Single,29348,1,Yes,24,4,3,0,1,2,1,1,0,0,1,1,26-35
1574807,29,No,Travel_Rarely,Maternity,7,1,Medical,1,Female,2,1,Nurse,4,Divorced,26586,6,No,14,3,3,3,8,5,3,4,3,0,3,0,26-35
1423464,44,No,Travel_Rarely,Maternity,9,2,Life Sciences,2,Male,3,1,Other,1,Married,26870,1,Yes,13,3,4,0,8,0,3,8,7,7,1,1,36-45
1592499,28,No,Travel_Rarely,Cardiology,5,4,Medical,1,Male,3,2,Nurse,4,Single,51534,1,No,14,3,2,0,4,3,3,4,2,0,2,0,26-35
1870106,58,Yes,Travel_Frequently,Maternity,2,1,Life Sciences,4,Male,2,1,Nurse,4,Divorced,24990,9,Yes,14,3,4,1,3,3,2,1,0,0,0,1,56-65
1860698,43,No,Travel_Rarely,Cardiology,8,3,Life Sciences,1,Female,3,2,Therapist,2,Divorced,50033,4,No,21,4,3,1,4,2,4,1,0,0,0,0,36-45
1334434,20,Yes,Travel_Rarely,Cardiology,2,3,Medical,3,Female,2,1,Other,3,Single,21462,1,No,13,3,4,0,2,3,2,2,2,0,2,0,18-25
1657594,21,Yes,Travel_Rarely,Maternity,18,1,Other,4,Female,3,1,Other,4,Single,28277,1,No,19,3,1,0,1,3,2,1,0,0,0,0,18-25
1497902,36,No,Travel_Rarely,Maternity,14,1,Life Sciences,3,Male,3,2,Nurse,4,Married,69153,0,Yes,17,3,1,1,17,2,2,16,8,4,11,1,36-45
1289682,47,No,Travel_Rarely,Cardiology,2,4,Life Sciences,4,Female,2,1,Other,4,Single,34587,1,Yes,18,3,1,0,3,3,2,3,2,1,2,1,46-55
1185964,22,No,Travel_Rarely,Neurology,3,1,Life Sciences,2,Female,3,2,Therapist,3,Married,43796,0,Yes,19,3,1,1,4,3,4,3,2,0,2,1,18-25
1179676,41,Yes,Travel_Rarely,Maternity,2,4,Life Sciences,2,Female,1,1,Nurse,4,Divorced,29169,4,Yes,13,3,3,1,10,1,2,7,7,1,0,1,36-45
1034373,28,No,Travel_Rarely,Maternity,9,3,Medical,3,Female,3,1,Other,3,Divorced,24959,5,No,18,3,2,1,6,2,3,2,2,2,2,0,26-35
1126499,39,Yes,Travel_Rarely,Maternity,6,3,Medical,4,Male,3,1,Nurse,1,Married,25242,7,Yes,21,4,4,0,8,2,1,2,2,2,2,1,36-45
1334359,27,No,Travel_Rarely,Maternity,4,3,Life Sciences,2,Female,3,1,Other,3,Single,24339,1,No,19,3,3,0,1,2,3,1,1,0,0,0,26-35
1254150,34,No,Travel_Rarely,Maternity,10,3,Life Sciences,2,Male,3,1,Nurse,2,Divorced,21084,1,No,14,3,2,2,1,3,3,1,0,0,0,0,26-35
1206644,42,No,Travel_Rarely,Cardiology,14,2,Medical,3,Female,2,2,Nurse,3,Single,65562,7,No,17,3,1,0,10,6,3,5,4,0,3,0,36-45
1766963,33,No,Travel_Rarely,Maternity,1,4,Other,3,Male,2,1,Other,1,Single,29390,3,Yes,11,3,2,0,6,1,3,3,2,0,2,1,26-35
1795081,58,No,Travel_Rarely,Maternity,5,3,Technical Degree,3,Female,2,3,Nurse,2,Divorced,110796,2,Yes,13,3,4,1,24,3,3,6,0,0,4,1,56-65
1213565,31,No,Travel_Rarely,Cardiology,7,4,Life Sciences,2,Male,2,1,Other,3,Married,24455,3,No,15,3,2,0,13,2,4,7,7,5,2,0,26-35
1416487,35,No,Travel_Rarely,Maternity,21,1,Life Sciences,4,Female,3,2,Nurse,4,Married,42147,1,Yes,25,4,4,1,10,2,1,10,6,0,7,1,26-35
1314640,49,No,Travel_Rarely,Maternity,8,2,Other,1,Female,3,3,Nurse,2,Married,77732,4,No,11,3,3,1,29,3,2,26,9,1,7,0,46-55
1186466,48,No,Travel_Rarely,Maternity,20,4,Medical,4,Male,3,1,Other,3,Married,23720,4,No,17,3,1,2,13,2,2,0,0,0,0,0,46-55
1749032,31,No,Non-Travel,Cardiology,20,2,Marketing,4,Female,3,2,Nurse,3,Married,72786,1,No,13,3,4,1,9,2,2,9,8,0,0,0,26-35
1674536,36,No,Travel_Rarely,Maternity,7,4,Other,2,Male,3,1,Other,4,Single,49119,2,No,18,3,3,0,8,6,3,6,2,0,1,0,36-45
1327078,38,No,Travel_Rarely,Maternity,1,3,Technical Degree,4,Female,3,3,Administrative,1,Married,142611,1,No,13,3,2,1,15,3,3,15,12,5,11,0,36-45
1738679,32,No,Non-Travel,Maternity,1,3,Life Sciences,3,Female,2,1,Nurse,2,Married,24486,6,No,20,4,3,0,5,3,3,3,0,0,2,0,26-35
1117151,25,Yes,Travel_Rarely,Cardiology,19,2,Marketing,3,Male,2,1,Other,2,Married,25337,1,Yes,18,3,3,3,1,2,3,1,0,0,0,1,18-25
1732657,40,No,Travel_Rarely,Cardiology,10,4,Marketing,1,Male,2,3,Nurse,2,Divorced,101903,2,No,12,3,2,1,11,2,2,1,0,0,0,0,36-45
1840229,26,No,Travel_Frequently,Cardiology,1,3,Medical,3,Male,2,2,Nurse,1,Single,45087,1,No,12,3,2,0,7,2,3,7,7,0,7,0,26-35
1179217,41,No,Travel_Rarely,Maternity,6,3,Medical,4,Male,3,1,Nurse,1,Single,49571,2,Yes,13,3,3,0,20,3,3,18,13,2,17,1,36-45
1612583,36,No,Travel_Rarely,Maternity,2,4,Medical,3,Male,3,1,Nurse,3,Single,26450,4,No,21,4,3,0,16,6,3,11,8,3,9,0,36-45
1115854,19,Yes,Travel_Rarely,Cardiology,21,3,Other,4,Male,2,1,Other,2,Single,22271,1,Yes,13,3,2,0,1,3,4,1,0,0,0,1,18-25
1306693,20,Yes,Travel_Rarely,Maternity,4,3,Technical Degree,1,Male,3,1,Nurse,1,Single,31217,1,No,19,3,2,0,1,2,3,1,0,0,0,0,18-25
1142961,31,No,Travel_Rarely,Maternity,12,3,Medical,4,Female,3,2,Nurse,4,Married,61478,0,Yes,11,3,3,2,10,2,1,9,7,8,5,1,26-35
1578228,40,No,Travel_Frequently,Maternity,9,4,Medical,4,Male,3,1,Other,2,Divorced,37979,8,Yes,14,3,4,1,3,2,3,1,1,0,0,1,36-45
1607811,32,No,Travel_Rarely,Neurology,3,4,Medical,3,Female,3,2,Therapist,1,Married,70613,1,No,12,3,3,1,8,2,4,8,7,6,3,0,26-35
1157826,36,No,Travel_Rarely,Cardiology,3,1,Life Sciences,3,Male,2,3,Nurse,4,Married,108413,1,Yes,11,3,1,1,16,6,3,16,7,3,7,1,36-45
1863388,33,No,Travel_Rarely,Maternity,1,3,Life Sciences,2,Female,2,2,Nurse,4,Single,72965,0,No,14,3,1,0,6,3,3,5,0,1,4,0,26-35
1818424,37,Yes,Travel_Rarely,Cardiology,1,4,Life Sciences,1,Male,2,3,Nurse,3,Married,111395,5,No,11,3,3,0,17,2,1,14,1,11,7,0,36-45
1707397,45,No,Non-Travel,Maternity,4,2,Life Sciences,3,Male,3,2,Nurse,2,Married,46694,1,No,12,3,2,0,9,5,2,9,7,0,8,0,36-45
1742953,29,No,Travel_Frequently,Cardiology,20,3,Technical Degree,3,Female,3,1,Other,4,Married,22649,1,No,15,3,2,1,3,5,3,3,1,0,2,0,26-35
1416528,35,No,Travel_Rarely,Cardiology,18,3,Medical,3,Female,3,2,Nurse,3,Married,48311,1,No,16,3,2,0,5,3,3,5,2,1,0,0,26-35
1376209,52,No,Travel_Rarely,Neurology,1,2,Life Sciences,4,Male,3,4,Other,4,Married,179540,2,No,15,3,2,1,26,2,2,9,8,7,8,0,46-55
1238813,58,No,Travel_Rarely,Maternity,2,3,Technical Degree,4,Male,3,1,Other,3,Single,26030,4,No,24,4,1,0,7,4,3,1,0,0,0,0,56-65
1715239,53,No,Travel_Rarely,Cardiology,2,2,Medical,3,Male,3,4,Administrative,3,Divorced,155946,6,No,13,3,3,1,22,3,4,17,13,15,2,0,46-55
1688979,30,No,Travel_Rarely,Cardiology,8,2,Other,3,Male,3,3,Nurse,3,Divorced,76272,5,No,11,3,1,1,10,2,4,8,4,7,7,0,26-35
1297623,38,No,Non-Travel,Cardiology,10,3,Technical Degree,3,Female,3,2,Nurse,4,Single,59493,1,Yes,13,3,2,0,6,1,3,5,3,1,3,1,36-45
1685947,35,No,Travel_Rarely,Cardiology,3,4,Life Sciences,4,Male,3,3,Nurse,4,Divorced,82142,6,No,13,3,2,1,12,2,3,10,9,0,8,0,26-35
1785279,39,No,Travel_Rarely,Cardiology,2,5,Life Sciences,1,Male,4,3,Nurse,3,Single,82740,0,No,18,3,4,0,9,3,3,8,7,0,7,0,36-45
1378606,40,Yes,Non-Travel,Cardiology,24,3,Life Sciences,2,Female,4,4,Nurse,2,Single,138537,4,Yes,16,3,4,0,22,2,2,1,0,0,0,1,36-45
1118201,47,No,Travel_Frequently,Maternity,16,4,Medical,3,Male,4,2,Therapist,3,Divorced,53204,1,Yes,19,3,3,0,20,3,4,19,10,2,7,1,46-55
1866341,36,No,Non-Travel,Cardiology,8,4,Technical Degree,1,Male,3,2,Nurse,4,Divorced,53330,4,No,13,3,4,2,12,3,3,7,7,0,7,0,36-45
1649317,31,Yes,Non-Travel,Maternity,9,2,Medical,3,Male,2,1,Other,1,Single,24371,0,Yes,22,4,1,0,4,0,3,3,2,1,2,1,26-35
1281310,33,No,Non-Travel,Cardiology,17,3,Life Sciences,4,Male,3,4,Administrative,3,Single,183162,1,No,11,3,4,0,10,2,3,10,8,6,0,0,26-35
1658398,29,Yes,Travel_Rarely,Maternity,10,3,Life Sciences,4,Female,2,1,Other,1,Single,25242,6,Yes,20,4,3,0,3,5,3,0,0,0,0,1,26-35
1462108,33,No,Travel_Rarely,Maternity,13,1,Life Sciences,2,Female,3,1,Other,4,Single,36246,3,No,18,3,1,0,5,4,3,3,2,0,2,0,26-35
1790357,45,No,Travel_Rarely,Maternity,1,4,Medical,4,Female,3,1,Nurse,4,Divorced,23835,3,No,14,3,4,2,8,2,3,5,3,0,2,0,36-45
1752868,50,No,Travel_Rarely,Maternity,1,2,Medical,4,Male,3,4,Administrative,4,Divorced,182690,9,No,22,4,3,1,32,1,2,5,4,1,3,0,46-55
1324348,33,No,Travel_Frequently,Maternity,1,4,Other,3,Female,4,2,Nurse,2,Married,57624,1,Yes,13,3,1,1,6,2,3,6,5,1,2,1,26-35
1576599,41,No,Travel_Frequently,Maternity,9,3,Medical,1,Male,3,5,Administrative,3,Divorced,203900,2,No,17,3,2,1,21,2,4,18,16,0,11,0,36-45
1381113,27,No,Travel_Rarely,Maternity,16,4,Technical Degree,3,Female,3,1,Nurse,2,Married,29516,9,No,14,3,2,1,4,2,3,2,2,2,2,0,26-35
1591865,45,No,Non-Travel,Maternity,23,2,Life Sciences,4,Male,3,2,Nurse,1,Married,38147,1,Yes,15,3,3,1,9,2,3,9,8,0,8,1,36-45
1321447,47,No,Travel_Rarely,Cardiology,4,2,Life Sciences,4,Female,3,2,Nurse,4,Single,43712,1,Yes,17,3,3,0,9,0,3,9,0,0,7,1,46-55
1034220,30,Yes,Travel_Rarely,Maternity,22,3,Life Sciences,1,Female,3,1,Other,3,Married,22386,4,Yes,11,3,2,0,7,2,3,5,2,0,1,1,26-35
1359967,50,No,Travel_Rarely,Maternity,24,3,Life Sciences,4,Male,3,4,Therapist,3,Married,146717,3,Yes,18,3,4,1,22,2,3,12,11,1,5,1,46-55
1662076,38,No,Travel_Frequently,Maternity,10,1,Medical,3,Male,3,1,Other,3,Married,28182,0,No,17,3,2,1,3,0,2,2,1,0,2,0,36-45
1555678,46,No,Travel_Rarely,Neurology,7,2,Medical,4,Male,3,3,Therapist,3,Divorced,113873,6,No,13,3,2,1,13,3,3,8,7,0,7,0,46-55
1071870,24,No,Travel_Rarely,Maternity,17,1,Medical,4,Female,2,2,Therapist,3,Divorced,45959,1,No,15,3,2,2,5,6,3,4,2,3,2,0,18-25
1690577,35,Yes,Travel_Rarely,Maternity,14,4,Other,3,Male,2,1,Nurse,2,Divorced,39302,1,Yes,24,4,4,1,5,2,1,4,2,0,2,1,26-35
1109596,31,No,Travel_Frequently,Neurology,1,1,Life Sciences,3,Female,3,2,Therapist,1,Married,43554,1,No,12,3,3,1,4,1,3,4,3,0,3,0,26-35
1483743,18,No,Non-Travel,Maternity,5,2,Life Sciences,2,Male,3,1,Other,4,Single,11036,1,No,15,3,4,0,0,2,3,0,0,0,0,0,18-25
1100306,54,No,Travel_Rarely,Maternity,17,3,Technical Degree,3,Female,3,3,Therapist,3,Married,112760,8,No,11,3,3,1,22,2,3,10,7,0,8,0,46-55
1667869,35,No,Travel_Rarely,Maternity,25,4,Medical,3,Female,3,3,Nurse,3,Divorced,109074,1,Yes,11,3,3,1,16,3,2,16,10,10,1,1,26-35
1079832,30,No,Travel_Rarely,Maternity,8,2,Life Sciences,2,Female,4,3,Administrative,1,Married,119868,0,Yes,12,3,3,3,9,4,2,8,7,1,7,1,26-35
1236529,20,Yes,Travel_Rarely,Maternity,11,3,Medical,4,Female,2,1,Other,1,Single,27300,1,Yes,15,3,1,0,1,2,3,1,0,0,0,1,18-25
1233733,30,No,Travel_Frequently,Maternity,5,3,Medical,2,Female,3,1,Nurse,2,Single,25431,0,No,17,3,1,0,4,3,3,3,2,1,2,0,26-35
1824641,26,No,Travel_Rarely,Neurology,2,2,Medical,4,Male,4,2,Therapist,4,Married,57456,1,No,12,3,2,0,8,2,3,8,7,1,3,0,26-35
1559236,22,No,Travel_Rarely,Maternity,8,1,Life Sciences,2,Male,1,1,Nurse,1,Married,25736,1,No,15,3,1,1,4,3,2,4,3,1,1,0,18-25
1362920,48,No,Travel_Rarely,Maternity,6,3,Life Sciences,1,Male,2,2,Nurse,3,Single,44520,2,No,13,3,4,0,19,0,3,2,2,2,2,0,46-55
1374656,48,No,Travel_Rarely,Maternity,4,4,Life Sciences,3,Male,2,3,Nurse,3,Single,115490,7,No,14,3,2,0,27,3,3,15,11,4,8,0,46-55
1541429,41,No,Travel_Rarely,Cardiology,7,2,Medical,4,Female,3,2,Therapist,3,Single,52532,6,No,14,3,2,0,8,6,3,2,2,2,1,0,36-45
1383639,27,No,Travel_Rarely,Neurology,2,4,Life Sciences,1,Female,3,2,Therapist,4,Married,44384,0,No,18,3,2,1,4,2,3,3,2,2,2,0,26-35
1631280,35,No,Travel_Rarely,Maternity,10,3,Other,2,Male,3,1,Nurse,4,Divorced,41129,1,No,20,4,1,1,3,4,2,3,2,1,2,0,26-35
1212094,42,No,Travel_Rarely,Cardiology,5,2,Marketing,4,Male,3,5,Administrative,3,Married,192182,6,No,13,3,2,0,21,3,4,1,0,0,0,0,36-45
1509823,50,No,Travel_Rarely,Maternity,9,3,Life Sciences,1,Male,3,1,Nurse,4,Married,24990,4,No,18,3,2,0,8,5,3,1,0,0,0,0,46-55
1297098,59,No,Travel_Rarely,Neurology,2,3,Life Sciences,3,Female,2,4,Therapist,4,Single,144123,3,Yes,13,3,1,0,30,4,3,5,3,4,3,1,56-65
1664278,37,Yes,Travel_Rarely,Maternity,11,2,Medical,1,Female,1,2,Nurse,2,Married,50159,5,No,15,3,1,0,15,2,1,1,0,0,0,0,36-45
1316661,55,No,Travel_Frequently,Maternity,18,4,Medical,3,Male,3,2,Nurse,2,Married,67043,3,Yes,14,3,4,2,17,3,3,8,7,6,7,1,46-55
1633200,41,No,Non-Travel,Maternity,7,1,Life Sciences,2,Female,1,5,Administrative,3,Divorced,209717,1,No,22,4,2,2,21,3,3,21,16,5,10,0,36-45
1480769,38,No,Travel_Rarely,Cardiology,3,4,Life Sciences,2,Male,3,2,Nurse,4,Single,72041,8,Yes,12,3,3,0,19,1,3,1,0,0,0,1,36-45
1665250,26,Yes,Non-Travel,Cardiology,29,2,Medical,2,Male,1,2,Nurse,1,Single,52175,8,No,18,3,4,0,7,6,3,2,2,2,2,0,26-35
1476575,52,No,Travel_Rarely,Cardiology,2,1,Marketing,1,Female,1,5,Administrative,4,Married,208373,1,No,15,3,4,1,33,3,3,32,14,6,9,0,46-55
1580401,44,No,Travel_Rarely,Cardiology,28,3,Medical,4,Female,4,4,Nurse,4,Married,139860,3,Yes,18,3,3,1,23,2,3,12,11,11,11,1,36-45
1735028,50,No,Non-Travel,Cardiology,1,3,Life Sciences,4,Female,3,2,Nurse,3,Married,66644,0,No,12,3,1,1,19,3,3,18,7,0,13,0,46-55
